project,test,match_status,exception_type,flakylens_category,category_reasoning,message
activiti-activiti,org.activiti.engine.test.api.repository.ProcessDefinitionSuspensionTest#testDelayedActivateProcessDefinition,matched (1 report(s) available),org.apache.ibatis.exceptions.PersistenceException,Async Wait,guess: found async-related keyword 'executor' in exception/message/test name,"
### Error updating database.  Cause: org.h2.jdbc.JdbcSQLException: Referential integrity constraint violation: ""ACT_FK_TIMER_JOB_PROC_DEF: PUBLIC.ACT_RU_TIMER_JOB FOREIGN KEY(PROC_DEF_ID_) REFERENCES PUBLIC.ACT_RE_PROCDEF(ID_) ('oneTaskProcess:1:4156')""; SQL statement:
delete from ACT_RE_PROCDEF where DEPLOYMENT_ID_ = ? [23503-197]
### The error may involve org.activiti.engine.impl.persistence.entity.ProcessDefinitionEntityImpl.deleteProcessDefinitionsByDeploymentId-Inline
### The error occurred while setting parameters
### SQL: delete from ACT_RE_PROCDEF where DEPLOYMENT_ID_ = ?
### Cause: org.h2.jdbc.JdbcSQLException: Referential integrity constraint violation: ""ACT_FK_TIMER_JOB_PROC_DEF: PUBLIC.ACT_RU_TIMER_JOB FOREIGN KEY(PROC_DEF_ID_) REFERENCES PUBLIC.ACT_RE_PROCDEF(ID_) ('oneTaskProcess:1:4156')""; SQL statement:
delete from ACT_RE_PROCDEF where DEPLOYMENT_ID_ = ? [23503-197]"
activiti-activiti,org.activiti.engine.test.api.repository.ProcessDefinitionSuspensionTest#testSuspendProcessInstancesDuringProcessDefinitionSuspend,matched (1 report(s) available),org.activiti.engine.ActivitiException,Async Wait,guess: found async-related keyword 'executor' in exception/message/test name,Query return 2 results instead of max 1
activiti-activiti,org.activiti.engine.test.api.repository.ProcessDefinitionSuspensionTest#testDelayedSuspendMultipleProcessDefinitionsByKey,matched (1 report(s) available),junit.framework.AssertionFailedError,Unclear,no rule matched -- raw exception type was 'junit.framework.AssertionFailedError',expected:<5> but was:<4>
activiti-activiti,org.activiti.engine.test.jobexecutor.JobExecutorTest#testBasicJobExecutorOperation,matched (46 report(s) available),junit.framework.AssertionFailedError,Async Wait,guess: found async-related keyword 'executor' in exception/message/test name,"expected:<[message-four, message-one, message-three, message-two, timer-one, timer-two]> but was:<[message-four, message-one, message-three, message-two, timer-one]>"
activiti-activiti,org.activiti.engine.test.bpmn.gateway.EventBasedGatewayTest#testCatchTimerCancelsSignal,matched (3 report(s) available),junit.framework.AssertionFailedError,Unclear,no rule matched -- raw exception type was 'junit.framework.AssertionFailedError',expected:<0> but was:<1>
activiti-activiti,org.activiti.engine.test.bpmn.event.timer.StartTimerEventRepeatWithEndTest#testCycleDateStartTimerEvent,matched (1 report(s) available),java.lang.NullPointerException,Unclear,no rule matched -- raw exception type was 'java.lang.NullPointerException',
activiti-activiti,org.activiti.engine.test.jobexecutor.JobExecutorExceptionsTest#testQueryByExceptionWithRealJobExecutor,matched (1 report(s) available),org.activiti.engine.ActivitiException,Async Wait,guess: found async-related keyword 'time limit' in exception/message/test name,time limit of 5000 was exceeded
activiti-activiti,org.activiti.engine.test.bpmn.event.timer.compatibility.StartTimerEventRepeatCompatibilityTest#testCycleDateStartTimerEvent,matched (2 report(s) available),junit.framework.AssertionFailedError,Unclear,no rule matched -- raw exception type was 'junit.framework.AssertionFailedError',expected:<10> but was:<11>
activiti-activiti,org.activiti.engine.test.bpmn.event.end.TerminateEndEventTest#testTerminateInSubProcessWithBoundary,matched (18 report(s) available),junit.framework.AssertionFailedError,Unclear,no rule matched -- raw exception type was 'junit.framework.AssertionFailedError',Expected finished process instance '39451' but it was still in the db
activiti-activiti,org.activiti.engine.test.bpmn.event.timer.BoundaryTimerEventTest#testExpressionOnTimer,matched (46 report(s) available),junit.framework.AssertionFailedError,Unclear,no rule matched -- raw exception type was 'junit.framework.AssertionFailedError',expected:<0> but was:<1>
activiti-activiti,org.activiti.engine.test.bpmn.event.timer.BoundaryTimerEventTest#testMultipleTimersOnUserTask,matched (47 report(s) available),junit.framework.AssertionFailedError,Unclear,no rule matched -- raw exception type was 'junit.framework.AssertionFailedError',expected:<0> but was:<3>
activiti-activiti,org.activiti.engine.test.bpmn.event.timer.StartTimerEventTest#testDurationStartTimerEvent,matched (3 report(s) available),junit.framework.AssertionFailedError,Unclear,no rule matched -- raw exception type was 'junit.framework.AssertionFailedError',expected:<1> but was:<0>
activiti-activiti,org.activiti.engine.test.bpmn.subprocess.SubProcessTest#testNestedSimpleSubprocessWithTimerOnInnerSubProcess,matched (13 report(s) available),junit.framework.ComparisonFailure,Unclear,no rule matched -- raw exception type was 'junit.framework.ComparisonFailure',expected:<[Escalated task]> but was:<[Task in subprocess]>
activiti-activiti,org.activiti.engine.test.bpmn.subprocess.SubProcessTest#testSimpleSubProcessWithTimer,matched (2 report(s) available),junit.framework.ComparisonFailure,Unclear,no rule matched -- raw exception type was 'junit.framework.ComparisonFailure',expected:<[Fix escalated problem]> but was:<[Task in subprocess]>
activiti-activiti,org.activiti.engine.test.bpmn.event.timer.compatibility.BoundaryTimerEventRepeatCompatibilityTest#testRepeatWithoutEnd,matched (1 report(s) available),org.activiti.engine.ActivitiException,Async Wait,guess: found async-related keyword 'time limit' in exception/message/test name,time limit of 2000 was exceeded
activiti-activiti,org.activiti.engine.test.bpmn.event.timer.IntermediateTimerEventTest#testCatchingTimerEvent,matched (47 report(s) available),junit.framework.AssertionFailedError,Unclear,no rule matched -- raw exception type was 'junit.framework.AssertionFailedError',expected:<0> but was:<1>
activiti-activiti,org.activiti.engine.test.bpmn.event.timer.IntermediateTimerEventTest#testTimerEventWithStartAndDuration,matched (24 report(s) available),junit.framework.AssertionFailedError,Unclear,no rule matched -- raw exception type was 'junit.framework.AssertionFailedError',expected:<0> but was:<1>
activiti-activiti,org.activiti.engine.test.bpmn.async.AsyncExclusiveJobsTest#testExclusiveJobs,matched (3 report(s) available),org.activiti.engine.ActivitiException,Async Wait,guess: found async-related keyword 'async' in exception/message/test name,time limit of 20000 was exceeded
activiti-activiti,org.activiti.engine.test.api.event.JobEventsTest#testTimerFiredForIntermediateTimer,matched (1 report(s) available),junit.framework.AssertionFailedError,Unclear,no rule matched -- raw exception type was 'junit.framework.AssertionFailedError',TIMER_FIRED event was expected 1 times. expected:<1> but was:<2>
activiti-activiti,org.activiti.engine.test.bpmn.exclusive.ExclusiveTimerEventTest#testCatchingTimerEvent,matched (1 report(s) available),org.activiti.engine.ActivitiException,Async Wait,guess: found async-related keyword 'time limit' in exception/message/test name,time limit of 5000 was exceeded
activiti-activiti,org.activiti.engine.test.bpmn.async.AsyncTaskTest#testAsyncTask,matched (1 report(s) available),org.activiti.engine.ActivitiException,Async Wait,guess: found async-related keyword 'async' in exception/message/test name,time limit of 5000 was exceeded
activiti-activiti,org.activiti.engine.test.bpmn.async.AsyncTaskTest#testBasicAsyncCallActivity,matched (1 report(s) available),org.activiti.engine.ActivitiException,Async Wait,guess: found async-related keyword 'async' in exception/message/test name,time limit of 5000 was exceeded
activiti-activiti,org.activiti.engine.test.api.task.TaskServiceTest#testGetVariableByHistoricActivityInstance,matched (29 report(s) available),junit.framework.AssertionFailedError,Unclear,no rule matched -- raw exception type was 'junit.framework.AssertionFailedError',expected:<value1> but was:<value2>
activiti-activiti,org.activiti.engine.test.bpmn.event.timer.BoundaryTimerNonInterruptingEventTest#testJoin,matched (42 report(s) available),junit.framework.AssertionFailedError,Unclear,no rule matched -- raw exception type was 'junit.framework.AssertionFailedError',expected:<0> but was:<1>
activiti-activiti,org.activiti.engine.test.bpmn.event.timer.BoundaryTimerNonInterruptingEventTest#testMultipleTimersOnUserTask,matched (17 report(s) available),junit.framework.AssertionFailedError,Unclear,no rule matched -- raw exception type was 'junit.framework.AssertionFailedError',expected:<0> but was:<1>
activiti-activiti,org.activiti.engine.test.api.event.ActivityEventsTest#testActivityTimeOutEvent,matched (62 report(s) available),org.activiti.engine.ActivitiException,Async Wait,guess: found async-related keyword 'time limit' in exception/message/test name,time limit of 2000 was exceeded
activiti-activiti,org.activiti.engine.test.history.HistoricVariableInstanceTest#testHistoricVariableQueryByTaskIds,matched (932 report(s) available),junit.framework.ComparisonFailure,Unclear,no rule matched -- raw exception type was 'junit.framework.ComparisonFailure',expected:<taskVar[1]> but was:<taskVar[2]>
apache-ambari,org.apache.ambari.server.controller.AmbariManagementControllerTest#testGetClusters,matched (65 report(s) available),com.google.inject.ProvisionException,Unclear,no rule matched -- raw exception type was 'com.google.inject.ProvisionException',"Guice provision errors:  1) Error injecting constructor, java.net.UnknownHostException: ip-172-31-63-221: ip-172-31-63-221: Temporary failure in name resolution   at org.apache.ambari.server.controller.AmbariManagementControllerImpl.<init>(AmbariManagementControllerImpl.java:134)   at org.apache.ambari.server.controller.AmbariManagementControllerImpl.class(AmbariManagementControllerImpl.java:88)   while locating org.apache.ambari.server.controller.AmbariManagementControllerImpl   while locating org.apache.ambari.server.controller.AmbariManagementController  1 error"
apache-ambari,org.apache.ambari.server.controller.AmbariManagementControllerTest#testGetClustersWithFilters,matched (65 report(s) available),com.google.inject.ProvisionException,Unclear,no rule matched -- raw exception type was 'com.google.inject.ProvisionException',"Guice provision errors:  1) Error injecting constructor, java.net.UnknownHostException: ip-172-31-63-221: ip-172-31-63-221: Temporary failure in name resolution   at org.apache.ambari.server.controller.AmbariManagementControllerImpl.<init>(AmbariManagementControllerImpl.java:134)   at org.apache.ambari.server.controller.AmbariManagementControllerImpl.class(AmbariManagementControllerImpl.java:88)   while locating org.apache.ambari.server.controller.AmbariManagementControllerImpl   while locating org.apache.ambari.server.controller.AmbariManagementController  1 error"
apache-ambari,org.apache.ambari.server.controller.AmbariManagementControllerTest#testGetServices,matched (65 report(s) available),com.google.inject.ProvisionException,Unclear,no rule matched -- raw exception type was 'com.google.inject.ProvisionException',"Guice provision errors:  1) Error injecting constructor, java.net.UnknownHostException: ip-172-31-63-221: ip-172-31-63-221: Temporary failure in name resolution   at org.apache.ambari.server.controller.AmbariManagementControllerImpl.<init>(AmbariManagementControllerImpl.java:134)   at org.apache.ambari.server.controller.AmbariManagementControllerImpl.class(AmbariManagementControllerImpl.java:88)   while locating org.apache.ambari.server.controller.AmbariManagementControllerImpl   while locating org.apache.ambari.server.controller.AmbariManagementController  1 error"
apache-ambari,org.apache.ambari.server.controller.AmbariManagementControllerTest#testGetServicesWithFilters,matched (65 report(s) available),com.google.inject.ProvisionException,Unclear,no rule matched -- raw exception type was 'com.google.inject.ProvisionException',"Guice provision errors:  1) Error injecting constructor, java.net.UnknownHostException: ip-172-31-63-221: ip-172-31-63-221: Temporary failure in name resolution   at org.apache.ambari.server.controller.AmbariManagementControllerImpl.<init>(AmbariManagementControllerImpl.java:134)   at org.apache.ambari.server.controller.AmbariManagementControllerImpl.class(AmbariManagementControllerImpl.java:88)   while locating org.apache.ambari.server.controller.AmbariManagementControllerImpl   while locating org.apache.ambari.server.controller.AmbariManagementController  1 error"
apache-ambari,org.apache.ambari.server.controller.AmbariManagementControllerTest#testGetServiceComponents,matched (65 report(s) available),com.google.inject.ProvisionException,Unclear,no rule matched -- raw exception type was 'com.google.inject.ProvisionException',"Guice provision errors:  1) Error injecting constructor, java.net.UnknownHostException: ip-172-31-63-221: ip-172-31-63-221: Temporary failure in name resolution   at org.apache.ambari.server.controller.AmbariManagementControllerImpl.<init>(AmbariManagementControllerImpl.java:134)   at org.apache.ambari.server.controller.AmbariManagementControllerImpl.class(AmbariManagementControllerImpl.java:88)   while locating org.apache.ambari.server.controller.AmbariManagementControllerImpl   while locating org.apache.ambari.server.controller.AmbariManagementController  1 error"
apache-ambari,org.apache.ambari.server.controller.AmbariManagementControllerTest#testGetServiceComponentsWithFilters,matched (65 report(s) available),com.google.inject.ProvisionException,Unclear,no rule matched -- raw exception type was 'com.google.inject.ProvisionException',"Guice provision errors:  1) Error injecting constructor, java.net.UnknownHostException: ip-172-31-63-221: ip-172-31-63-221: Temporary failure in name resolution   at org.apache.ambari.server.controller.AmbariManagementControllerImpl.<init>(AmbariManagementControllerImpl.java:134)   at org.apache.ambari.server.controller.AmbariManagementControllerImpl.class(AmbariManagementControllerImpl.java:88)   while locating org.apache.ambari.server.controller.AmbariManagementControllerImpl   while locating org.apache.ambari.server.controller.AmbariManagementController  1 error"
apache-ambari,org.apache.ambari.server.controller.AmbariManagementControllerTest#testGetServiceComponentHosts,matched (65 report(s) available),com.google.inject.ProvisionException,Unclear,no rule matched -- raw exception type was 'com.google.inject.ProvisionException',"Guice provision errors:  1) Error injecting constructor, java.net.UnknownHostException: ip-172-31-63-221: ip-172-31-63-221: Temporary failure in name resolution   at org.apache.ambari.server.controller.AmbariManagementControllerImpl.<init>(AmbariManagementControllerImpl.java:134)   at org.apache.ambari.server.controller.AmbariManagementControllerImpl.class(AmbariManagementControllerImpl.java:88)   while locating org.apache.ambari.server.controller.AmbariManagementControllerImpl   while locating org.apache.ambari.server.controller.AmbariManagementController  1 error"
